"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Output","","SMU04659_20210914_194311.zc","0","0","15.000438","","","2021-09-14","19:43:11","19","2021-09-14","07:43:11","7","EPTFUS","22","20","0.909","0.278993","LASNOC","TADBRA","22","30.895","32.64","3.844","40.997","30.506","33.933","545.722","31.62","2.747","223.66","3.535","5.87","1","","","","","","1xjj2PFQ7J46exX8oQ5g6w==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Output","","SMU04659_20210914_004032.zc","0","0","5.661435","","","2021-09-14","00:40:32","0","2021-09-13","12:40:32","12","EPTFUS","9","7","0.778","0.280171","LASNOC","TADBRA","9","29.28","53.07","4.655","39.216","28.907","32.126","261.436","30.808","2.923","143.54","4.211","2.61","1","","","","","","6hxjzFYq09PjmHOLRxyDLg==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Output","","SMU04659_20210909_031341.zc","0","0","10.734193","","","2021-09-09","03:13:41","3","2021-09-08","15:13:41","15","EPTFUS","5","4","0.8","0.268007","LASNOC","","5","31.325","75.93","2.974","39.007","29.424","33.047","292.848","32.818","1.481","-12.14","2.178","1.66","1","","","","","","Ck5dwKFGU56XVnIZu31IfA==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Output","","SMU04659_20210915_034906.zc","0","0","4.975099","","","2021-09-15","03:49:06","3","2021-09-14","15:49:06","15","EPTFUS","7","4","0.571","0.219024","TADBRA","","7","30.775","55.98","3.334","37.525","29.917","32.809","235.588","32.117","2.012","222.38","2.966","1.81","1","","","","","","xxTb0LmcCIoD7lSWPjLlhQ==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Output","","SMU04659_20210913_010150.zc","0","0","3.593239","","","2021-09-13","01:01:50","1","2021-09-12","13:01:50","13","EPTFUS","3","3","1","0.562936","TADBRA","","3","30.24","39.8","5.063","44.569","30.089","34.745","128.266","31.19","3.931","232.89","4.975","1.32","1","","","","","","VxbrkkXnjgB53GyCby8bRA==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Output","","SMU04659_20210915_201746.zc","0","0","7.202448","","","2021-09-15","20:17:46","20","2021-09-15","08:17:46","8","EPTFUS","3","3","1","0.433586","TADBRA","","3","29.857","45.68","4.125","38.051","29.568","32.373","1475.014","30.671","2.971","199.36","3.9","1","1","","","","","","amPFw9zhzDfmWXk0spWPxQ==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Output","","SMU04659_20210915_211715.zc","0","0","4.096718","","","2021-09-15","21:17:15","21","2021-09-15","09:17:15","9","EPTFUS","3","3","1","0.292516","LASNOC","TADBRA","3","31.995","80.61","2.97","41.023","31.785","34.905","174.159","34.097","1.658","312.47","2.802","1.31","1","","","","","","k3LVdv2rDt+MZE9/323qmg==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Output","","SMU04659_20210915_211411.zc","0","0","4.216089","","","2021-09-15","21:14:11","21","2021-09-15","09:14:11","9","EPTFUS","4","3","0.75","0.347533","","","4","32.161","48.98","3.346","45.308","32.028","36.515","206.521","33.271","2.603","242.73","3.346","1.09","1","","","","","","/WfMaCkZtsdi7ha4/bFXoQ==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Output","","SMU04659_20210911_210133.zc","0","0","4.60758","","","2021-09-11","21:01:33","21","2021-09-11","09:01:33","9","EPTFUS","5","3","0.6","0.28612","LASNOC","TADBRA","5","29.952","52.85","3.477","38.681","29.668","32.772","150.113","31.093","2.446","115.41","3.395","1.55","1","","","","","","gofZ4todKTdjbryki+wttA==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/4659/Output","","SMU04659_20210909_201324.zc","0","0","8.48227","","","2021-09-09","20:13:24","20","2021-09-09","08:13:24","8","EPTFUS","2","2","1","0.371328","TADBRA","","2","31.568","50.78","3.284","43.119","31.32","35.302","262.538","32.363","2.655","393.7","3.284","1.15","1","","","","","","82U0HmoATH8xip9cgVtlhQ==","",""
